locale,page,json_file,key,required_value_from_ca7b5327,current_status,used_in_code,code_location,verified_commit
fi,/fi/premium/,fi/home.json,body.purchase.premium.coverAlt,"Best of 2026 - 25 yhdistä pisteet -tehtävää, kirjan kansi",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:45; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx:12,ca7b5327
fi,/fi/premium/,fi/home.json,body.purchase.premium.detailsEyebrow,Suunniteltu helppoon tulostukseen ja leikkiin,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:66,ca7b5327
fi,/fi/premium/,fi/home.json,body.purchase.premium.detailsText,"Lataa kerran, pidä tallessa ja tulosta haluamasi tehtävät aina tarvittaessa.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:68,ca7b5327
fi,/fi/premium/,fi/home.json,body.purchase.premium.digitalPdf,Digitaalinen PDF,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:36,ca7b5327
fi,/fi/premium/,fi/home.json,body.purchase.premium.eyebrow,Tulostettava premium-kokoelma,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:32,ca7b5327
fi,/fi/premium/,fi/home.json,body.purchase.premium.guaranteeText,Maksun jälkeen yksityinen latauslinkkisi ilmestyy heti. Ei tilausta eikä yllättäviä uusimisia.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:76,ca7b5327
fi,/fi/premium/,fi/home.json,body.purchase.premium.instantAccess,Välitön pääsy,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:38,ca7b5327
fi,/fi/premium/,fi/home.json,body.purchase.premium.lede,"Best of 2026 -kokoelma tuo suosikkimme yhdistä pisteet -tehtävät yhteen helposti tulostettavaan pakettiin rauhallisiin hetkiin, sadepäiviin, kotikouluun ja luokkahuoneeseen.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:34,ca7b5327
fi,/fi/premium/,fi/home.json,body.purchase.premium.localNote,"Paikallisessa ympäristössä (localhost) tämä avaa turvallisen maksudemon, eikä korttia koskaan veloiteta.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:61,ca7b5327
fi,/fi/premium/,fi/home.json,body.purchase.premium.metaDescription,Tulostusvalmis kokoelma lasten suosikki yhdistä pisteet -tehtäviä yhdessä kätevässä PDF-tiedostossa.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
fi,/fi/premium/,fi/home.json,body.purchase.premium.metaTitle,Best of 2026 -premium-yhdistä pisteet -pulmapaketti,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
fi,/fi/premium/,fi/home.json,body.purchase.premium.oneTime,kertamaksu,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:56,ca7b5327
fi,/fi/premium/,fi/home.json,body.purchase.premium.printAtHome,Tulosta kotona,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:37,ca7b5327
fi,/fi/premium/,fi/home.json,body.purchase.premium.purchaseAria,Osta Best of 2026 -tehtäväpaketti,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:41,ca7b5327
fi,/fi/purchase/success/,fi/home.json,body.purchase.shared.contactUs,Ota yhteyttä,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:82,95",ca7b5327
fi,/fi/purchase/success/; /fi/purchase/cancelled/,fi/home.json,body.purchase.shared.returnToPack,Palaa tehtäväpakettiin,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:67; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:31,ca7b5327
fi,/fi/purchase/success/,fi/home.json,body.purchase.success.eyebrow,Maksu vahvistettu,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:30,ca7b5327
fi,/fi/purchase/success/,fi/home.json,body.purchase.success.lede,Maksusi onnistui. Ostoksen näkyminen tililläsi voi kestää muutaman sekunnin.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:32,ca7b5327
fi,/fi/purchase/success/,fi/home.json,body.purchase.success.metaTitle,Kiitos ostoksestasi,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:19,ca7b5327
fr,/fr/purchase/cancelled/,fr/home.json,body.purchase.cancelled.eyebrow,Aucun paiement effectué,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:28,ca7b5327
fr,/fr/purchase/cancelled/,fr/home.json,body.purchase.cancelled.lede,Aucun montant n'a été débité. Vous pouvez réessayer à tout moment.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:30,ca7b5327
fr,/fr/purchase/cancelled/,fr/home.json,body.purchase.cancelled.metaTitle,Paiement annulé,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:17,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.checkout.consent,"J'accepte la livraison immédiate de ce PDF numérique et je comprends qu'une fois l'accès accordé, la vente est définitive et non remboursable, sauf disposition légale contraire ou si le fichier n'est pas livré ou est défectueux.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.checkout.error,Une erreur est survenue lors du démarrage du paiement. Veuillez réessayer.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:57,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.checkout.opening,Ouverture du paiement...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:54,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.checkout.refundPolicy,Consulter la politique de remboursement,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.checkout.secureNote,Paiement sécurisé propulsé par Stripe. Paiement unique. Pas d'abonnement.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:56,ca7b5327
fr,/fr/purchase/success/,fr/home.json,body.purchase.download.button,Téléchargez votre pack de puzzles,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:66,76",ca7b5327
fr,/fr/purchase/success/,fr/home.json,body.purchase.download.demoText,Le véritable écran de succès affiche ici le bouton de téléchargement du PDF. La démo locale ne libère pas le fichier privé.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:65,ca7b5327
fr,/fr/purchase/success/,fr/home.json,body.purchase.download.demoTitle,Le test de paiement local a réussi.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:64,ca7b5327
fr,/fr/purchase/success/,fr/home.json,body.purchase.download.expires,Ce lien expire dans 24 heures. Enregistrez votre téléchargement dans un endroit sûr.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:79,ca7b5327
fr,/fr/purchase/success/,fr/home.json,body.purchase.download.failed,"Nous n'avons pas encore pu confirmer votre achat. Si vous avez été débité, actualisez cette page dans une minute ou contactez-nous pour obtenir de l'aide.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:92,ca7b5327
fr,/fr/purchase/success/,fr/home.json,body.purchase.download.preparing,Préparation de votre téléchargement...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:102,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.benefits.classroomUse,Utilisable à la maison ou dans une seule classe,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.benefits.instantAccess,Accès immédiat après un paiement réussi,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.benefits.kidFriendly,"Des puzzles adaptés aux enfants, avec plusieurs niveaux de difficulté",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.benefits.onePdf,"Un seul PDF pratique, prêt à imprimer",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.benefits.paperSizes,Compatible avec le papier US Letter et A4,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.buyButton,Obtenir le pack de puzzles,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:60,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.coverAlt,Best of 2026 - Couverture du livre de 25 puzzles Relier les Points,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:45; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx:12,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.detailsEyebrow,Conçu pour imprimer et jouer facilement,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:66,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.detailsText,"Téléchargez une fois, gardez-le à portée de main et imprimez les activités souhaitées dès que vous en avez besoin.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:68,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.digitalPdf,PDF numérique,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:36,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.eyebrow,Collection premium à imprimer,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:32,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.guaranteeText,"Après le paiement, votre lien de téléchargement privé apparaît immédiatement. Pas d'abonnement, pas de renouvellement surprise.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:76,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.instantAccess,Accès immédiat,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:38,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.lede,"La collection Best of 2026 rassemble nos activités « relier les points » préférées dans un pack facile à imprimer, parfait pour les moments calmes, les jours de pluie, l'école à la maison et la classe.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:34,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.localNote,"Sur localhost, cela ouvre une démo de paiement sécurisée et ne débite jamais de carte.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:61,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.metaDescription,"Une collection prête à imprimer des puzzles « relier les points » préférés des enfants, réunis dans un PDF pratique.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.metaTitle,Pack Premium Best of 2026 de puzzles Relier les Points,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.oneTime,paiement unique,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:56,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.printAtHome,Impression à la maison,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:37,ca7b5327
fr,/fr/premium/,fr/home.json,body.purchase.premium.purchaseAria,Acheter le pack de puzzles Best of 2026,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:41,ca7b5327
fr,/fr/purchase/success/,fr/home.json,body.purchase.shared.contactUs,Nous contacter,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:82,95",ca7b5327
fr,/fr/purchase/success/; /fr/purchase/cancelled/,fr/home.json,body.purchase.shared.returnToPack,Retour au pack de puzzles,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:67; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:31,ca7b5327
fr,/fr/purchase/success/,fr/home.json,body.purchase.success.eyebrow,Paiement confirmé,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:30,ca7b5327
fr,/fr/purchase/success/,fr/home.json,body.purchase.success.lede,Votre paiement a été effectué avec succès. Il peut s'écouler quelques secondes avant que votre achat n'apparaisse sur votre compte.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:32,ca7b5327
fr,/fr/purchase/success/,fr/home.json,body.purchase.success.metaTitle,Merci pour votre achat,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:19,ca7b5327
hr,/hr/purchase/cancelled/,hr/home.json,body.purchase.cancelled.eyebrow,Naplata nije izvršena,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:28,ca7b5327
hr,/hr/purchase/cancelled/,hr/home.json,body.purchase.cancelled.lede,Naplata nije izvršena. Možete pokušati ponovno u bilo kojem trenutku.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:30,ca7b5327
hr,/hr/purchase/cancelled/,hr/home.json,body.purchase.cancelled.metaTitle,Plaćanje otkazano,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:17,ca7b5327
hr,/hr/premium/,hr/home.json,body.purchase.checkout.consent,"Slažem se s trenutnom dostavom ovog digitalnog PDF-a i razumijem da je, nakon što pristup započne, kupnja konačna i nepovratna, osim ako je to zakonom propisano ili ako datoteka nije isporučena ili je neispravna.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
hr,/hr/premium/,hr/home.json,body.purchase.checkout.error,Došlo je do pogreške pri pokretanju plaćanja. Pokušajte ponovno.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:57,ca7b5327
hr,/hr/premium/,hr/home.json,body.purchase.checkout.opening,Otvaranje plaćanja...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:54,ca7b5327
hr,/hr/premium/,hr/home.json,body.purchase.checkout.refundPolicy,Pročitajte politiku povrata novca,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
hr,/hr/premium/,hr/home.json,body.purchase.checkout.secureNote,Sigurno plaćanje putem Stripea. Jednokratno plaćanje. Bez pretplate.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:56,ca7b5327
hr,/hr/purchase/success/,hr/home.json,body.purchase.download.button,Preuzmite svoj paket slagalica,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:66,76",ca7b5327
hr,/hr/purchase/success/,hr/home.json,body.purchase.download.demoText,Na stvarnom zaslonu uspješne kupnje ovdje se prikazuje gumb za preuzimanje PDF-a. Lokalna demo verzija ne otključava privatnu datoteku.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:65,ca7b5327
hr,/hr/purchase/success/,hr/home.json,body.purchase.download.demoTitle,Lokalni test plaćanja uspješno je proveden.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:64,ca7b5327
hr,/hr/purchase/success/,hr/home.json,body.purchase.download.expires,Ova poveznica istječe za 24 sata. Spremite preuzetu datoteku na sigurno mjesto.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:79,ca7b5327
hr,/hr/purchase/success/,hr/home.json,body.purchase.download.failed,"Još nismo mogli potvrditi vašu kupnju. Ako vam je naplaćeno, osvježite ovu stranicu za minutu ili nas kontaktirajte za pomoć.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:92,ca7b5327
hr,/hr/purchase/success/,hr/home.json,body.purchase.download.preparing,Priprema vašeg preuzimanja...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:102,ca7b5327
hr,/hr/premium/,hr/home.json,body.purchase.premium.benefits.classroomUse,Za korištenje kod kuće ili u jednoj učionici,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
hr,/hr/premium/,hr/home.json,body.purchase.premium.benefits.instantAccess,Trenutni pristup nakon uspješnog plaćanja,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
hr,/hr/premium/,hr/home.json,body.purchase.premium.benefits.kidFriendly,Slagalice prilagođene djeci s različitim stupnjevima težine,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
hr,/hr/premium/,hr/home.json,body.purchase.premium.benefits.onePdf,Jedan praktičan PDF spreman za ispis,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
hr,/hr/premium/,hr/home.json,body.purchase.premium.benefits.paperSizes,Radi na papiru US Letter i A4 formata,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
hr,/hr/premium/,hr/home.json,body.purchase.premium.buyButton,Nabavite paket slagalica,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:60,ca7b5327
hr,/hr/premium/,hr/home.json,body.purchase.premium.coverAlt,Best of 2026 - naslovnica knjige s 25 slagalica spoji točke,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:45; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx:12,ca7b5327
hr,/hr/premium/,hr/home.json,body.purchase.premium.detailsEyebrow,Osmišljeno za jednostavan ispis i igru,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:66,ca7b5327
hr,/hr/premium/,hr/home.json,body.purchase.premium.detailsText,"Preuzmite jednom, držite pri ruci i ispišite željene aktivnosti kad god vam zatrebaju.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:68,ca7b5327
